IG|26102020|565517.25|7812.94|1.4|565517.25|47448.6|513283.57|982.67|
IF|26102020|1025226.69|20732.57|2.06|
II|26102020|218426.89|-2947.28|-1.33|
R|B.DE VENEZUELA|BVL|15500|15500|0|0|15500|15500|15500|1|13|201500||2|
R|B.OCC.DCTO.B.U.|BOU|90|90|0|0|90|90|90|11|564723|50825070||2|
R|BCO. CARIBE "A"|ABC.A|485000|581999.99|96999.99|20|485000|581999.99|491807.02|7|171|84098999.88||1|
R|BCO. PROVINCIAL|BPV|748000|730000|-18000|-2.41|730000|748000|734422.22|4|135|99147000||3|
R|BCO.NAC.CREDITO|BNC|3299|3260|-39|-1.18|3200|3300|3253.61|27|90933|295860072||3|
R|BOLSA V. CCAS.($)|BVCC|74100|75800|1700|2.29|74000|76000|74059.3|19|9956|737334360||1|
R|CANTV CLASE (D)|TDV.D|112000|115000|3000|2.68|111000|115000|112902.68|7|298|33645000||1|
R|CARGOPORT-"A"|CPL.O|13750|13750|0|0|0|0|0|3|20000|275000000||2|
R|CORIMON C.A.|CRM.A|22999.99|22000|-999.99|-4.35|22000|22000|22000|2|148|3256000||3|
R|CORP.IND.ENERGIA|CIE|4000|4000|0|0|4000|4000|4000|1|548|2192000||2|
R|DOMINGUEZ & CIA|DOM|168000|168000|0|0|168000|168000|168000|2|25|4200000||2|
R|ENVASES VZLOS.|ENV|54000|54000|0|0|54000|54000|54000|7|229|12366000||2|
R|FONDO V.INM.(B)|FVI.B|244000|244000|0|0|240000|244000|241945.38|22|2437|589990000||2|
R|I.CRECEPYMES -B-|ICP.B|35000|30000|-5000|-14.29|30000|30000|30000|1|117|3510000||3|
R|MANPA, C.A. SACA|MPA|27000|27000|0|0|0|0|0|1|2500|67500000||2|
R|MERCANTIL S.(A)|MVZ.A|790000|775000|-15000|-1.9|770000|789000|772423.08|6|36|27973000||3|
R|MERCANTIL S.(B)|MVZ.B|790000|770000|-20000|-2.53|770000|770000|770000|7|428|329560000||3|
R|PROAGRO|PGR|5450|5500|50|.92|5450|5500|5499.74|5|949|5219250||1|
R|PRODUCTOS EFE|EFE|20000|20000|0|0|20000|20000|20000|3|79|1580000||2|
R|R.S.TERESA "B"|RST.B|100000|100000|0|0|100000|100000|100000|4|280|28000000||2|
R|RON STA. TERESA|RST|135599.99|130000|-5599.99|-4.13|130000|130000|130000|6|128|16640000||3|
R|SIVENSA, S.A.|SVS|50000|50000|0|0|50000|50000|50000|2|170|8500000||2|
R|T. PALO GRANDE|TPG|1019.99|999.99|-20|-1.96|999.98|1020|1008.05|4|2484|2503984.3||3|
P|B.OCC.DCTO.B.U.|BOU||90|||90|90|90|2|234220|27403740||
P|BCO. PROVINCIAL|BPV||730000|||730000|748000|734422.22|2|280|217000000||
P|BCO.NAC.CREDITO|BNC||3260|||3200|3300|3253.61|2|227356|750274800||
P|BOLSA V. CCAS.|BVCC||75800|||74000|76000|74059.3|2|35260|2715020000||
P|DOMINGUEZ & CIA|DOM||168000|||168000|168000|168000|2|1276|222024000||
P|ENVASES VZLOS.|ENV||54000|||54000|54000|54000|2|4324|276736000||
P|FONDO V.INM.(A)|FVI.A||745000|||0|0|0|2|126|98280000||
P|FONDO V.INM.(B)|FVI.B||244000|||240000|244000|241945.38|3|3530|871390000||
P|MERCANTIL S.(A)|MVZ.A||775000|||770000|789000|772423.08|3|5828|4615230000||
P|MERCANTIL S.(B)|MVZ.B||770000|||770000|770000|770000|4|10904|8637981999.99||
P|R.S.TERESA "B"|RST.B||100000|||100000|100000|100000|2|3710|383985000||
P|RON STA. TERESA|RST||130000|||130000|130000|130000|2|3186|401436000||
VT|4|8|11|
TX|(*) PRECIO DE CIERRE OFICIAL : Proviene del Mercado de Ordenes, cuyo periodo de liquidacion este previamente definido(T+2).|
TX|(#) PRECIOS MINIMOS Y MAXIMOS: Corresponden a los precios maximos y minimos  de operaciones regulares a dos (2) dias.|
TC|Tasa de Cambio del dia BsF/US$ #########|
DV|(&)CX091P-Colocacion Primaria de Calox International, Em. 2020-IX, Serie I|
DV|(&)CX101P-Colocacion Primaria de Calox International, Em 2020-X, Serie I|
DV|(&)CX111P-Colocacion Primaria de Calox International, Em 2020-XI, Serie I|
DV|(&)CX121P-Colocacion Primaria de Calox International, Em 2020-XII, Serie I|
DV|(&)DT031P-Colocacion Primaria de Dayco Telecom, Em. 2020-III, Serie I|
DV|(&)DT041P-Colocacion primaria de Dayco Telecom, Em 2020-IV, Serie I|
BP|PC CALOX 20-101P|CX101P|79.2|79.2|0|0|79.2|79.2||18|15250000000|12078000000||
BP|PC CALOX 20-111P|CX111P|79.2|79.2|0|0|79.2|79.2||18|15250000000|12078000000||
BP|PC CALOX 20-121P|CX121P|79.2|79.2|0|0|79.2|79.2||18|15250000000|12078000000||
BP|PC CALOX 20-9 1P|CX091P|79.2|79.2|0|0|79.2|79.2||18|15250000000|12078000000||
BP|PC.DAYCO 20-3 S1|DT031P|79.2|79.2|0|0|79.2|79.2||7|5500000000|4356000000||
BP|PC.DAYCO 20-4 S1|DT041P|79.2|79.2|0|0|79.2|79.2||7|5500000000|4356000000||
CC|BANCO DE VENEZUELA, S.A. BCO.UNIVERSAL|13000.01|15500|
CC|BANCO DEL CARIBE,C.A.BCO.UNIV.CLASE (A)|570000|575000|
CC|BANCO NACIONAL DE CREDITO,C.A.BCO.UNIV.|3250|3260|
CC|BANCO PROVINCIAL, S.A. BCO. UNIVERSAL|730000|745000|
CC|BCO.OCC.DE DESCUENTO, BCO. UNIVERSAL|88|90|
CC|BOLSA DE VALORES DE CARACAS, C.A.|74103|75800|
CC|C.A. RON SANTA TERESA|115100|133999.99|
CC|C.A. RON SANTA TERESA (CLASE B)|100000.01|109999.99|
CC|C.A. TELARES DE PALO GRANDE|816.01|999.98|
CC|C.A.NAC.TELF.VZLA. (CANTV) CLASE (D)|112000|115000|
CC|CERAMICA CARABOBO, SACA|1952510|2399990|
CC|CORIMON, C.A.|20000|22000|
CC|CORP. INDUSTRIAL DE ENERGIA CA SACA|3360|4000|
CC|CORP.GRUPO QUIMICO, C.A.|135000|158399.97|
CC|DOMINGUEZ & CIA., S.A.|137500|168000|
CC|ENVASES VENEZOLANOS S.A.|51000|54000|
CC|FABRICA NACIONAL DE CEMENTOS, C.A.||127000|
CC|FONDO DE VALORES INMOB.,SACA. CLASE (A)||745000|
CC|FONDO DE VALORES INMOB.,SACA. CLASE (B)|244000|245000|
CC|GRUPO ZULIANO, C.A.|158000|189500|
CC|INVACA,INMUEBLES,VALORES Y CAPITALES,|240000.01||
CC|INVERSIONES CRECEPYMES, C.A. CLASE "B"|30000.01|41999.99|
CC|MANUFACTURAS DE PAPEL,C.A.(MANPA) SACA.|22500|27000|
CC|MERCANTIL SERV. FINANCIEROS C.A. CLS.(A)|770000|775000|
CC|MERCANTIL SERV. FINANCIEROS C.A. CLS.(B)|770000|788999.99|
CC|PROAGRO C.A.|5450|5500|
CC|PRODUCTOS EFE S.A.|16000.01|23997|
CC|PROTINAL C.A.|11200|15500|
CC|SIVENSA, S.A|40250|50000|
