IG|06052021|5085.17|217.64|4.47|5085.17|288.64|-47148.51|-90.26|
IF|06052021|8893.83|253.99|2.94|
II|06052021|2740.2|225.13|8.95|
R|B.DE VENEZUELA|BVL|265000|299000|34000|12.83|271000|299000|286480|8|727|208269000||1|
R|B.OCC.DCTO.B.U.|BOU|450|480|30|6.67|480|520|490|18|423194|208652080||1|
R|BCO. CARIBE "A"|ABC.A|2450000|2450000|0|0|2449970|2450000|2449990|10|183|448347480||2|
R|BCO. PROVINCIAL|BPV|6000000|5980000|-20000|-.33|5980000|6100000|5989320|17|601|3600686000||3|
R|BCO.NAC.CREDITO|BNC|14500|15480|980|6.76|14500|15480|14860|31|149326|2218622440||1|
R|BOLSA V. CCAS.($)|BVCC|658000|710000|52000|7.9|659000|725000|700360|43|13332|9337151020||1|
R|CANTV CLASE (D)|TDV.D|600000|500000|-100000|-16.67|500000|600000|505360|20|12694|6415100220||3|
R|CORIMON  (OPA)(&)|CRM.O|573270|573270|0|0|573270|573270|573270|5|102775|58917824250||1|
R|CORIMON C.A.|CRM.A|505000|606000|101000|20|510000|606000|548270|10|1999|1095990000||1|
R|CORP.GPO.QUIM.|CGQ|2040000|2447950|407950|20|2447950|2447950|2447950|2|10|24479500||1|
R|CORP.IND.ENERGIA|CIE|125000|149000|24000|19.2|149000|149000|149000|2|550|81950000||1|
R|DOMINGUEZ & CIA|DOM|1350010|1619000|268990|19.93|1619000|1620000|1619100|3|99|160291000||1|
R|ENVASES VZLOS.|ENV|530000|600000|70000|13.21|600000|636000|602230|6|105|63504000||1|
R|FONDO V.INM.(A)|FVI.A|5100000|5100000|0|0|5100000|5100000|5100000|6|92|469200000||2|
R|FONDO V.INM.(B)|FVI.B|2700000|2790000|90000|3.33|2750000|2850000|2792560|16|442|1234310000||1|
R|I.CRECEPYMES -B-|ICP.B|119990|124990|5000|4.17|124990|124990|124990|2|23|2874770||1|
R|IMPULSA AGR. "B"|IMP.B|24721770|29666120|4944350|20|27000000|29666120|27106640|3|25|677666120||1|
R|INM.VAL.Y CAP.|IVC|2500000|2650000|150000|6|2650000|2900000|2700000|2|5|13500000||1|
R|MANPA, C.A. SACA|MPA|600000|600000|0|0|600000|700000|600330|7|24307|14689300000||2|
R|MERCANTIL S.(A)|MVZ.A|5100000|5500000|400000|7.84|5100000|5500000|5114290|9|44|224800000||1|
R|MERCANTIL S.(B)|MVZ.B|5000000|5000010|10|0|4999000|5100000|5001340|11|2973|14868980990||1|
R|PROAGRO|PGR|130000|144990|14990|11.53|130000|144990|138860|14|41760|5798867380||1|
R|PRODUCTOS EFE|EFE|253000|253000|0|0|253000|253000|253000|3|16|4048000||2|
R|PROTINAL|PTN|380000|380000|0|0|380000|390000|380720|7|697|265360000||2|
R|R.S.TERESA "B"|RST.B|1200000|1261000|61000|5.08|1200000|1261000|1221350|5|120|154427000||1|
R|RON STA. TERESA|RST|1600000|1800000|200000|12.5|1670000|1870000|1688970|19|1478|2496305000||1|
R|SIVENSA, S.A.|SVS|541000|610000|69000|12.75|610000|610000|610000|3|184|112240000||1|
R|T. PALO GRANDE|TPG|49990|57000|7010|14.02|52990|57000|56990|3|13512|770115830||1|
P|BCO.NAC.CREDITO|BNC||15480|||14500|15480|14860|1|3000|42000000||
P|BOLSA V. CCAS.|BVCC||710000|||659000|725000|700360|2|260|184600000||
P|FONDO V.INM.(B)|FVI.B||2790000|||2750000|2850000|2792560|2|5608|18195212080||
P|MERCANTIL S.(A)|MVZ.A||5500000|||5100000|5500000|5114290|2|227|1157700000||
P|RON STA. TERESA|RST||1800000|||1670000|1870000|1688970|1|40|66800000||
VT|20|2|6|
TX|(*) PRECIO DE CIERRE OFICIAL : Proviene del Mercado de Ordenes, cuyo periodo de liquidacion este previamente definido(T+2).|
TX|(#) PRECIOS MINIMOS Y MAXIMOS: Corresponden a los precios maximos y minimos  de operaciones regulares a dos (2) dias.|
TC|Tasa de Cambio del dia BsF/US$ #########|
DV|(&)CRM.O-Corimon, C.A. (Oferta Publica de Adquisición|
DV|(&)CV032P-Colocacion Primaria de Cargill de Venezuela, Em. 2020-III, Serie II|
DV|(&)PN033P-Colocacion Primaria de Agribrands Purina Venezuela, Em. 2020-III, Serie III|
BP|PC CARGILL 0-32P|CV032P|78.12|78.13|.01|.01|78.13|78.13||3|30000000000|23437500000||
BP|PC PURINA 0-3-3P|PN033P|78.12|78.13|.01|.01|78.13|78.13||1|1000000000|781250000||
CC|BANCO DE VENEZUELA, S.A. BCO.UNIVERSAL|285000|316000|
CC|BANCO DEL CARIBE,C.A.BCO.UNIV.CLASE (A)|2400000|2450000|
CC|BANCO NACIONAL DE CREDITO,C.A.BCO.UNIV.|15480|15490|
CC|BANCO PROVINCIAL, S.A. BCO. UNIVERSAL|5980000|6085000|
CC|BCO.OCC.DE DESCUENTO, BCO. UNIVERSAL|480|490|
CC|BOLSA DE VALORES DE CARACAS, C.A.|670000|710000|
CC|C.A. RON SANTA TERESA|1805000|1870000|
CC|C.A. RON SANTA TERESA (CLASE B)|1261000|1398990|
CC|C.A. TELARES DE PALO GRANDE|48000|52990|
CC|C.A.NAC.TELF.VZLA. (CANTV) CLASE (D)|500010|598900|
CC|CERAMICA CARABOBO, SACA|38500000|48100000|
CC|CORIMON, C.A.|511000|606000|
CC|CORIMON, C.A.(OPA)|573270||
CC|CORP. INDUSTRIAL DE ENERGIA CA SACA|115000|149000|
CC|CORP.GRUPO QUIMICO, C.A.|2000000||
CC|DOMINGUEZ & CIA., S.A.|1351000|1619000|
CC|ENVASES VENEZOLANOS S.A.|600000|636000|
CC|FABRICA NACIONAL DE CEMENTOS, C.A.|1000000|1250000|
CC|FIVENCA FONDO CAPITAL PRIVADO. CLASE "A"|1200||
CC|FIVENCA FONDO CAPITAL PRIVADO. CLASE "B"|1200||
CC|FONDO DE VALORES INMOB.,SACA. CLASE (A)|5100000|5499000|
CC|FONDO DE VALORES INMOB.,SACA. CLASE (B)|2780000|2790000|
CC|GRUPO ZULIANO, C.A.|1665000|1998000|
CC|IMPULSA AGRONEGOCIOS, C.A.  CLASE "A"|12000000||
CC|IMPULSA AGRONEGOCIOS, C.A. CLASE "B"|29666120|35000000|
CC|INVACA,INMUEBLES,VALORES Y CAPITALES,|2325000|2650000|
CC|INVERSIONES CRECEPYMES, C.A. CLASE "B"|104000|124990|
CC|MANUFACTURAS DE PAPEL,C.A.(MANPA) SACA.|600000|700000|
CC|MERCANTIL SERV. FINANCIEROS C.A. CLS.(A)|5100000||
CC|MERCANTIL SERV. FINANCIEROS C.A. CLS.(B)|5450000|5474000|
CC|PC-IBC FONDO MUTUAL DE INV. CAP. CERRADO||3800000|
CC|PROAGRO C.A.|130000|144990|
CC|PRODUCTOS EFE S.A.|220000|253000|
CC|PROTINAL C.A.|320000|380000|
CC|SIVENSA, S.A|580000|610000|
